1022060,草原,1.0,故事,0.880255922278,民族,0.811443493258,小说,0.764348391609,作者,0.608706852025,狼性,0.583085844101,文化,0.55146672036,时候,0.461009674557,历史,0.432734858955,部分,0.366398227069,中国,0.335010769752,看到,0.311665902285,精神,0.283242184561,作为,0.252079499027,意识,0.250176876839,觉得,0.249727702478,描写,0.248983661676,结果,0.239941300026,生活,0.239270716759,蹲点,0.238868717798
1008145,围城,1.0,喜欢,0.98828479927,觉得,0.874834131715,时候,0.787570531669,先生,0.762905787536,经典,0.752466253384,读完,0.750682490124,小说,0.597476357535,婚姻,0.577522160874,作者,0.544580087534,没有,0.532855208925,读书,0.499953827922,知道,0.455498560862,比喻,0.452131623731,作为,0.438836355878,人想,0.42170948129,爱情,0.402883935265,文字,0.388463509186,感觉,0.378950072985,中国,0.374480506607
1060068,三毛,1.0,生活,0.397105637103,荷西,0.315046573178,沙漠,0.240351795132,故事,0.230926145922,喜欢,0.221024995408,觉得,0.131364005374,时候,0.123716538098,朋友,0.109091169289,看到,0.102134319548,地方,0.101461235457,流浪,0.101098228398,看看,0.0994652194454,女子,0.0976260992436,女人,0.0910095988872,人生,0.0833490808264,开始,0.0827853926496,可能,0.079306112821,爱情,0.074381710121,没有,0.0720072253174
1141406,爱情,1.0,小说,0.918245481459,喜欢,0.660742226838,没有,0.652306593326,时候,0.515904163802,名著,0.511037161629,小学,0.472994913505,女性,0.442720005583,上帝,0.433281634436,灵魂,0.425035232262,坚强,0.389366795601,童话,0.373751230346,经典,0.366228955966,开始,0.357691923552,看过,0.354123797904,故事,0.34697126592,独立,0.335923682752,不能,0.332945204027,女孩,0.32247287926,时代,0.320986328043
4874131,东霓,1.0,故事,0.386460609444,女人,0.346550432872,喜欢,0.344454669548,觉得,0.287734929071,南音,0.263975632475,没有,0.242536814304,小说,0.233395500086,好看,0.224660219701,知道,0.214865202949,感觉,0.197259194464,看完,0.187275345739,作者,0.179796095597,看到,0.175165910294,时候,0.166076784003,西决,0.163189164156,生活,0.158173665921,希望,0.120175381858,读完,0.116125813227,描写,0.113714472465
4074636,动机,1.0,东野,0.921900960748,杀人,0.71540385272,推理,0.710302665631,结局,0.476237283437,有点,0.445368463417,作品,0.431586012656,人物,0.406021698395,圭吾,0.397371095308,结尾,0.324041053991,喜欢,0.312733952061,老师,0.282682972637,觉得,0.276350305102,感觉,0.253652330356,故事,0.251325980559,成名作,0.244838969219,牵强,0.239958541497,情节,0.238769090736,小说,0.237112740298,可能,0.234855320873
3259440,没有,1.0,东野,0.762823931438,太阳,0.71190430601,故事,0.634302867447,小说,0.607063728568,圭吾,0.394131520495,感觉,0.359513821553,人物,0.359182611498,推理,0.352551971652,情节,0.322150648961,觉得,0.27939996205,亮司,0.27488646222,爱情,0.274271547746,线索,0.259153718878,社会,0.251802174106,日本,0.230403030666,读完,0.228877956015,黑夜,0.220529452486,人性,0.218891313236,男女,0.211851469173
1975797,觉得,1.0,时候,0.872347910348,哈利,0.842895015188,喜欢,0.833224348397,感觉,0.805833182769,没有,0.782729143047,读完,0.781003664204,原版,0.706226393165,电影,0.684474330434,还有,0.647718296839,故事,0.570374202199,看完,0.49022070948,成长,0.449932911854,开始,0.448564117815,翻译,0.434781359238,感动,0.428856458383,不能,0.410413316919,世界,0.402848311873,文字,0.392654875162,情节,0.381739331436
1057244,故事,1.0,边城,0.898747641843,喜欢,0.859104587154,湘西,0.853983115688,小说,0.760714496999,觉得,0.739186420822,二老,0.539996145854,文字,0.459537610889,感觉,0.421727498106,美丽,0.410388497008,等待,0.399970780131,人们,0.380086214793,中国,0.367462305899,乡土,0.343649272785,时候,0.338209822832,爱情,0.337199737111,结尾,0.328517490751,记得,0.31209339427,描写,0.310816455714,看过,0.310111060357
1012611,群体,1.0,心理,0.198644295294,意识,0.181022004569,心理学,0.179890364263,勒庞,0.169082800732,社会,0.160555460982,个人,0.139528115109,群众,0.13942990529,没有,0.138482855585,需要,0.137173253711,问题,0.130897084494,观点,0.126924580651,偏见,0.125085109557,大众,0.123629484162,作者,0.119992748771,断言,0.109806154537,研究,0.104906252581,精英,0.102460434223,方式,0.100596398901,思想,0.095309079369
1003000,看到,1.0,西游记,0.843468020348,觉得,0.651840408076,时候,0.649259430369,感觉,0.644055652784,没有,0.599588609869,大话西游,0.533634172289,不能,0.532169063681,作者,0.478907431533,悟空,0.440407543713,适合,0.436215684429,故事,0.430835716199,感动,0.401759464411,风格,0.373909524995,人生,0.3542050341,看完,0.344638530996,我心,0.336473411772,记得,0.305299634675,表达,0.302393335951,感情,0.30128247371
1401841,喜欢,1.0,小说,0.82639899192,爱情,0.655059391893,偏见,0.440070926183,版本,0.439399456802,经典,0.383484204314,电影,0.377358709983,故事,0.323560844005,阅读,0.321509561719,生活,0.318602374037,看来,0.316430043225,看过,0.287950921106,先生,0.278728750769,没有,0.265494403357,婚姻,0.24538338373,属于,0.238618207559,翻译,0.22032604445,时代,0.217873007245,结局,0.206276666326,女孩,0.200042888625
4885241,故事,1.0,没有,0.837362604742,青豆,0.517970056751,感觉,0.494930975013,月亮,0.465007597334,世界,0.461009658649,喜欢,0.456994399712,有点,0.424898701831,小说,0.411753370821,变得,0.335284604707,空气,0.319437903809,村上春树,0.315344705208,情节,0.304872557787,时候,0.304767912159,期待,0.298070375391,悬念,0.286207935439,人生,0.281376197929,翻译,0.269420342937,变成,0.2646422129,节奏,0.260110273491
